"user","country","ms_feat","app_use"
"6cf94401","Greece","1",85
"b369854b","Greece","1",83
"fa287c17","Greece","1",87
"18082bec","Greece","1",96
"b5efdddc","Greece","0",89
"a0a2cce4","Greece","1",106
"741f3696","Greece","1",63
"f04779a2","Greece","1",68
"7da5b1cd","Greece","0",103
"c0e5881c","Greece","0",81
"65bbd1af","Greece","1",94
"dad04ee7","Greece","0",NA
"01c55e66","Greece","0",76
"69a889da","Greece","0",73
"7172cf00","Greece","0",84
"9e24bd44","Greece","0",63
"ff07c69f","Greece","1",82
"80da60ed","Greece","0",67
"c723121f","Greece","0",77
"faa8a8ca","Greece","1",66
"9bac20ac","Greece","1",68
"0675c940","Greece","1",74
"139b6875","Greece","1",80
"fb4ae541","Greece","0",88
"11f2dfe1","Greece","0",100
"b84313cf","Greece","1",76
"a4b89398","Greece","0",93
"7d7d8025","Greece","0",90
"0d076dfe","Greece","1",90
"45061122","Greece","1",78
"6b555947","Greece","0",66
"41d63054","Greece","1",84
"8ab56443","Greece","1",76
"b057851d","Greece","0",76
"52e5771d","Greece","0",98
"ffe8ed2f","Greece","0",64
"acddee2c","Greece","1",89
"de41baa2","Greece","0",102
"fb62da46","Greece","0",52
"0a1d5282","Greece","0",75
"72f152b9","Greece","0",82
"b34b8651","Greece","1",64
"1c49cd13","Greece","1",85
"e67a2342","Greece","0",72
"689793d4","Greece","1",86
"39a6d319","Greece","1",93
"eb5f853d","Greece","1",120
"5570f976","Greece","0",102
"ba5e6a30","Greece","0",73
"bb3bfbd0","Greece","0",72
"86e3628c","Greece","1",73
"2437a219","Greece","1",91
"79e0314a","Greece","1",88
"ea6b7d0d","Greece","0",78
"e1ee6c63","Greece","1",80
"64331182","Greece","1",73
"17ef2f48","Greece","0",84
"40e78d39","Greece","0",72
"6f5f2a0f","Greece","0",102
"fa43eb46","Greece","1",73
"f2ea98b9","Greece","1",95
"116f3162","Greece","0",87
"cf0e66ec","Greece","1",97
"15e08cdb","Greece","1",97
"fc8abdfe","Greece","0",75
"3ca6fe63","Greece","1",95
"d4780059","Greece","1",71
"a1df1c6a","Greece","1",84
"fff24a39","Greece","0",55
"4d0b1460","Greece","0",87
"f054d331","Greece","0",93
"4dd5db0c","Greece","1",87
"d7ea0ddf","Greece","0",89
"be41c54a","Greece","0",70
"939bd39a","Greece","0",66
"f9f6caa2","Greece","1",94
"dd77a677","Greece","1",91
"0c7d6be8","Greece","1",47
"c166ac07","Greece","1",79
"e7fc7262","Greece","1",88
"730b73b7","Greece","0",69
"4251a30b","Greece","1",89
"a24ea6d6","Greece","0",77
"8a4709a4","Greece","1",96
"c1d6d932","Greece","0",75
"1f11fd61","Greece","0",77
"bb10ea1a","Greece","0",87
"bf08397b","Greece","1",90
"fe19bd7b","Greece","1",116
"28f839fd","Greece","1",86
"7d022f04","Greece","1",107
"3841676c","Greece","1",NA
"b058dd43","Greece","1",78
"f6b27ddf","Greece","0",68
"8da15287","Greece","1",96
"ed4158d5","Greece","0",80
"55aa4fb3","Greece","1",114
"e142db15","Greece","0",94
"e414f7c1","Greece","0",62
"ab93aafd","Greece","1",90
"7a20c33b","Greece","0",63
"ab1fb024","Greece","0",109
"8d05ec70","Greece","1",68
"6b9e4d17","Greece","0",94
"c4a8590b","Greece","0",76
"25393438","Greece","1",97
"3d32ebbe","Greece","0",84
"733bf6bb","Austria","0",NA
"c1b32989","Austria","0",73
"c704c67b","Austria","1",94
"5ec16396","Austria","0",92
"f29e1a91","Austria","0",62
"03a1f11a","Austria","0",82
"406d7529","Austria","1",101
"9ada9844","Austria","0",NA
"2bdea913","Austria","0",82
"dd8afdc7","Austria","0",67
"4b6d847f","Austria","0",63
"ebd08514","Austria","1",79
"db4a83f5","Austria","0",83
"2b1980d4","Austria","1",87
"ddc1ca44","Austria","0",86
"248c326b","Austria","1",NA
"61b092aa","Austria","0",46
"296e8fe5","Austria","0",NA
"69f07b3c","Austria","0",77
"386155d7","Austria","1",84
"75de3909","Austria","1",91
"9f5f2cb0","Austria","1",99
"c26ab12b","Austria","0",71
"d0e2ed98","Austria","0",83
"4a01f046","Austria","1",99
"e530f287","Austria","0",102
"25586403","Austria","1",83
"627bdb57","Austria","0",75
"c1c7d9fc","Austria","1",110
"5c74c08f","Austria","0",86
"70a91322","Austria","0",76
"1e4bd646","Austria","1",80
"cb297937","Austria","0",64
"6d4fb5c5","Austria","0",78
"420b37c4","Austria","0",68
"1a2bb04c","Austria","0",64
"c2728440","Austria","1",96
"d8774c5b","Austria","0",96
"40451ddb","Austria","0",82
"c0c18a75","Austria","1",95
"60192103","Austria","1",96
"0bc6e6bc","Austria","1",82
"765117be","Austria","0",76
"e3e47c19","Austria","1",92
"a7562021","Austria","1",84
"ca9e0dc8","Austria","0",66
"1f40c94d","Austria","0",75
"7054516d","Austria","1",94
"22da475b","Austria","1",116
"5d00fe1a","Austria","0",94
"bd61d543","Austria","1",NA
"19d1fed2","Austria","0",78
"4d4933a1","Austria","0",75
"6cbfad66","Austria","0",NA
"507ef7b6","Austria","0",68
"b611794b","Austria","1",101
"d5bc48a9","Austria","1",89
"832c66cc","Austria","1",86
"95984fb5","Austria","1",109
"fc5d78d6","Austria","0",97
"bce00a9f","Austria","0",54
"dd65cc05","Austria","1",99
"7cf6b0e0","Austria","0",NA
"57d21822","Austria","1",92
"e7dcb627","Austria","1",93
"69ae61af","Austria","0",90
"51442bdb","Austria","1",104
"e3f2077f","Austria","1",79
"535d1489","Austria","1",104
"ddc32c0f","Austria","0",73
"567f14e2","Austria","0",60
"71a5a648","Austria","1",111
"75612c4d","Austria","1",74
"8be3b2d6","Austria","0",91
"a85f0775","Austria","1",100
"e700511a","Austria","0",103
"107f61d3","Austria","0",101
"b9c8aaed","Austria","1",125
"ed604050","Austria","0",73
"07031855","Austria","1",100
"c0b70bed","Austria","1",87
"adbadf30","Austria","0",78
"5d3aa070","Austria","0",92
"b1d27d2b","Austria","1",60
"024b2f91","Austria","0",NA
"7e565c5e","Austria","0",70
"848aa14c","Austria","0",80
"3de18f54","Austria","0",73
"30df4432","Austria","1",98
"6a4fe825","Austria","0",83
"1cf29cd8","Austria","0",75
"eed39bdc","Austria","1",85
"aa872732","Austria","1",114
"3decb821","Austria","1",68
"8e2f07a5","Austria","1",105
"6931377b","Austria","0",74
"0079873d","Austria","1",NA
"5f07a6cf","Austria","1",107
"d701d33a","Austria","1",132
"c3ee17a4","Austria","0",85
"21090daa","Austria","1",114
"651fbc41","Austria","1",58
"fe9b8039","Austria","0",52
"3b1a9f08","Austria","1",79
"0e8b0236","Austria","0",83
"8593bf4e","Austria","1",85
"eb402bab","Austria","0",72
"3368488f","Austria","1",93
"eb790f47","Austria","0",77
"a1e56961","Austria","0",87
"d8a0a7c1","Austria","1",93
"424c4d11","Austria","0",68
"04fd4b1d","Austria","0",85
"31fa2514","Austria","1",NA
"a0d870e8","Austria","1",72
"50c6726a","Austria","0",106
"f2c93fc6","Austria","0",71
"cb63dc91","Austria","1",93
"a4d6835b","Austria","1",98
"aaf87311","Austria","1",90
"8552db43","Austria","1",84
"423927fa","Austria","0",80
"707e89f9","Austria","1",90
"3c0760cd","Austria","1",84
"81b483d3","Austria","1",68
"ffdc892b","Austria","0",108
"76058c8b","Austria","0",NA
"2fd16df8","Austria","0",64
"d022ccd4","Austria","1",85
"65114260","Austria","1",93
"b4886ac2","Austria","0",79
"82f8a3ca","Austria","0",78
"e2067bd3","Austria","1",128
"913f20d1","Austria","1",92
"536d4989","Austria","0",67
"876b0a00","Austria","0",87
"9a090cf3","Austria","1",99
"de59b06c","Austria","1",104
"4815f275","Austria","0",75
"83a7a35b","Austria","0",79
"079377e1","Austria","1",90
"2526323a","Austria","0",80
"2f736b4d","Austria","0",76
"d526f71c","Austria","1",101
"732b80a5","Austria","0",51
"14564b45","Austria","1",102
"ba88a648","Austria","0",NA
"a85cfec0","Austria","1",102
"d3cba387","Austria","1",61
"7c189207","Austria","1",99
"18cb47d4","Austria","1",91
"9539d3fa","Austria","0",82
"36266960","Austria","0",64
"481ef412","Austria","0",71
"0f301613","Austria","1",60
"9b20201f","Austria","1",107
"20573125","Austria","0",79
"8a8b2d79","Austria","0",70
"df779ea7","Austria","0",68
"340f8b66","Austria","0",56
"3ea55c0a","Austria","0",90
"080fe53a","Austria","0",81
"7cc2e740","Austria","0",83
"09a3f688","Austria","0",84
"1a25e482","Austria","0",75
"f8c302a9","Austria","0",65
"52b3fd66","Austria","0",66
"66a37e7d","Austria","1",106
"dde377e9","Austria","1",105
"d0f94e11","Austria","1",97
"ce919b58","Austria","1",110
"d5f8df32","Austria","1",79
"7af2368a","Austria","1",78
"25d3e7ab","Austria","1",100
"7e14440f","Austria","1",80
"f19c50b9","Austria","0",80
"aeed663a","Austria","0",120
"b9642758","Austria","1",96
"9eeb9999","Austria","0",94
"cb7d09d2","Austria","1",80
"3ce39753","Austria","0",75
"1ed85de4","Austria","1",81
"efcae6d0","Austria","0",69
"33db09a9","Austria","0",88
"ef312cd0","Austria","1",102
"57cbfc10","Austria","0",78
"91d6499c","Austria","0",92
"14a366fe","Austria","0",71
"4958ce37","Austria","0",82
"cc0129e7","Austria","0",66
"302100d4","Austria","1",83
"56d4cb3c","Austria","0",79
"57ac8aa2","Austria","0",68
"8db9d1ab","Austria","1",101
"3fad0373","Austria","1",75
"ae9204ca","Austria","0",69
"0af130aa","Austria","1",76
"63d83efe","Austria","0",81
"2a3865cd","Austria","1",107
"ac519d88","Austria","1",106
"bb7b2bab","Austria","0",93
"0f9eb6fb","Austria","1",71
"0fe6cf82","Austria","1",89
"f4446ee9","Austria","1",99
"c10bb7de","Austria","0",58
"1979ac1c","Austria","1",108
"2ca15872","Austria","0",68
"9a51b665","Austria","1",100
"840676a4","Austria","0",89
"56a52ac1","Austria","1",97
"3bea260d","Austria","0",89
"f7491fda","Austria","1",121
"fc13a6e9","Austria","1",94
"cecdebc0","Austria","1",82
"a104295c","Austria","1",106
"40238869","Austria","1",72
"da3bfde4","Austria","0",104
"2c9c5c91","Austria","1",96
"b9c7fec9","Austria","0",87
"54a9f7d7","Austria","1",87
"547b3ed5","Austria","0",94
"9cedd107","Austria","0",101
"e536d5bc","Austria","0",80
"da6bc01c","Austria","1",86
"a648634b","Austria","1",84
"7c82f223","Austria","1",91
"ad5f5b5a","Austria","1",109
"3a7eecfc","Austria","1",105
"fa3b6c54","Austria","0",81
"4cd0d547","Austria","0",114
"ae2a9071","Austria","1",72
"c6f3b14c","Austria","1",72
"22029ff7","Austria","0",47
"d9e894e4","Austria","0",81
"9d392c9e","Austria","0",NA
"1636d424","Austria","0",74
"b6afc425","Austria","0",94
"82a3d0fa","Austria","1",NA
"f95ec63f","Austria","1",97
"ff41235b","Austria","1",NA
"6d2aea38","Austria","0",91
"234c7f5f","Austria","0",94
"abf575f5","Austria","0",80
"e864a721","Austria","1",108
"3179771e","Austria","0",62
"3fee2738","Austria","1",97
"679580a2","Austria","1",107
"5d6ee01b","Austria","1",82
"23fb9029","Austria","1",90
"c06ab5da","Austria","1",102
"1990a50d","Austria","1",79
"b0482ec4","Austria","1",74
"45ec5bc0","Austria","0",75
"ca501476","Austria","1",NA
"6bca9188","Austria","1",100
"4562ce9b","Austria","1",96
"0c59af67","Austria","1",88
"f4f53946","Austria","0",71
"10e5a9b7","Austria","1",95
"25180d5e","Austria","1",121
"1d0c158e","Austria","0",49
"7da4b80c","Austria","1",72
"cc5d87c1","Austria","0",86
"1acda19d","Austria","1",79
"6c834443","Austria","1",96
"44be7987","Austria","1",92
"a4045c2f","Austria","0",64
"ffd57952","Austria","1",87
"f179a138","Austria","1",71
"fb2f9b0f","Austria","1",93
"05580ffa","Austria","0",56
"e298d57a","Austria","0",NA
"c09419a4","Austria","0",92
"63900036","Austria","0",72
"26c10d8a","Austria","1",68
"59a6bbd9","Austria","0",71
"c6c65850","Austria","0",76
"63c014dd","Austria","0",86
"067bcff7","Austria","1",88
"bda9d0e3","Austria","0",73
"09183c8a","Austria","0",84
"32685cad","Austria","0",90
"09450982","Austria","1",89
"2b2f9b4a","Austria","1",89
"f9ce8842","Austria","1",89
"76a153f5","Austria","0",73
"0fae8910","Austria","0",60
"7ec68150","Austria","1",80
"5a7a51aa","Austria","1",78
"2f059da9","Austria","1",82
"65e995c3","Austria","0",99
"9d4d0dca","Austria","1",105
"bdb6ec42","Austria","0",70
"9a6e7608","Austria","0",72
"b562e4c5","Austria","0",66
"40e5bc0d","Austria","0",81
"736576b3","Austria","1",128
"68ccbbb9","Austria","1",107
"515366e8","Austria","0",76
"b279ef4f","Austria","0",81
"272ee2f3","Austria","1",99
"28406394","Austria","0",79
"a17019d2","Austria","0",73
"394bc29c","Austria","1",81
"f5f756ad","Austria","0",NA
"3a63c45c","Austria","1",85
"851257be","Austria","1",98
"1bad5cdd","Austria","0",80
"c3189f42","Austria","0",75
"f2aad14e","Austria","0",97
"1afe6774","Austria","0",79
"031be0fc","Austria","0",81
"8c03d151","Austria","1",NA
"d7aaa833","Austria","1",122
"a81cc18b","Austria","1",99
"9ae3f41d","Austria","1",100
"9e5c20e1","Austria","0",63
"fb27e698","Austria","1",92
"dece9ee5","Austria","1",57
"3786dc73","Austria","1",99
"90b8c1e2","Austria","0",84
"4f5a11b3","Austria","1",81
"42a1d2ce","Austria","1",99
"5512326d","Austria","0",83
"46e3fb23","Austria","0",84
"e4b6fb53","Austria","0",78
"60789142","Austria","1",95
"9d3b41e3","Austria","1",104
"3ea9fe26","Austria","0",117
"2842c13a","Austria","0",72
"78cccd01","Austria","0",89
"992baca1","Austria","0",96
"2c9cf7f2","Austria","1",98
"5faaf375","Austria","0",79
"235a4857","Austria","0",77
"2aef2103","Austria","0",99
"a8cd6c30","Austria","1",99
"404d48c2","Austria","0",54
"8104515f","Austria","0",82
"249f2ace","Austria","0",72
"2546dfa6","Austria","0",71
"5c32b6ef","Austria","0",89
"3251e283","Austria","1",103
"c98fe5e7","Austria","0",92
"996e7564","Austria","0",59
"a686995e","Austria","1",116
"b46981b5","Austria","0",50
"fd12c43d","Austria","0",60
"fd190598","Austria","1",NA
"9a7f8eeb","Austria","1",95
"81c3a7d9","Austria","0",84
"a6c517f3","Austria","1",85
"2d2e62f8","Austria","0",75
"5f2ad78e","Austria","1",68
"fd98729c","Austria","0",69
"858d6afe","Austria","0",NA
"843e2437","Austria","0",74
"560a2fd9","Austria","0",68
"3dbf4f67","Austria","1",107
"a2e52ab2","Austria","1",102
"4f2c88ce","Austria","0",66
"4dfe35c4","Austria","1",90
"e7eba6aa","Austria","0",85
"fecbff2b","Austria","1",71
"ad0a831a","Austria","0",74
"f4395203","Austria","0",72
"b7730857","Austria","0",91
"e50d8eef","Austria","1",111
"b148f6c6","Austria","0",103
"a308a135","Austria","0",93
"65fb5db3","Austria","0",80
"84f5f34a","Austria","0",88
"bce2be94","Austria","1",92
"b0ad0b80","Austria","1",55
"1e4e6b8f","Austria","0",66
"935c74e6","Austria","0",83
"03084ca9","Austria","0",68
"5c9d369f","Austria","1",111
"552daeef","Austria","0",76
"aa5a39d5","Austria","1",87
"cd4de83c","Austria","1",109
"0fdff70b","Austria","0",93
"c7dd3a73","Austria","1",95
"e62f081e","Austria","0",95
"bc8a8484","Austria","0",78
"765ed146","Austria","1",79
"4ff3b97f","Austria","1",92
"33462b23","Austria","1",80
"534b0638","Austria","1",110
"27386b4a","Austria","1",100
"e8e5415c","Austria","1",91
"1dc35138","Austria","1",105
"1c6c098b","Austria","1",106
"eeac8cfa","Austria","1",110
"6b5f867b","Austria","0",95
"116a511a","Austria","1",85
"2ef28729","Austria","1",106
"a621921c","Austria","1",69
"a34b7f94","Austria","1",NA
"46ed3d83","Austria","0",78
"8dc81e20","Austria","0",91
"0b66626a","Austria","1",107
"0492b000","Austria","0",68
"baa944d8","Austria","1",101
"bb26dc06","Austria","1",76
"73689052","Austria","0",61
"c81662ae","Austria","1",97
"732bf232","Austria","0",68
"6e36da19","Austria","1",92
"ada181fd","Austria","1",81
"c96d2be3","Austria","1",83
"214ea2d5","Austria","1",114
"ee025cde","Austria","1",89
"d6366288","Austria","0",87
"0a8bcc31","Austria","0",50
"0dafb0ba","Austria","1",102
"deb5a405","Austria","0",64
"83df62cc","Austria","0",87
"4ebfa3f6","Austria","0",85
"870e4364","Austria","0",47
"c08252e0","Austria","1",99
"1ee770ec","Austria","0",66
"bb70d48e","Austria","0",83
"c1f34ee5","Austria","0",74
"070d39b2","Austria","0",91
"c6221376","Austria","0",102
"79519f08","Austria","1",68
"399abb7c","Austria","1",NA
"6b65f9a4","Austria","0",72
"e65db58d","Austria","1",102
"9ff5f59c","Austria","0",76
"efbac6e1","Austria","0",105
"94a54d05","Austria","1",NA
"2a0ebf7c","Austria","1",85
"c50f14ac","Austria","1",108
"70c0c669","Austria","1",65
"f7f8727a","Austria","1",89
"c31280ea","Austria","0",96
"00991d81","Austria","0",81
"d4e507b4","Austria","0",94
"4bc7c03b","Austria","1",104
"42676f36","Austria","1",82
"edadf231","Austria","0",79
"f301a2ad","Austria","1",NA
"181dd9c3","Austria","1",93
"7064e042","Austria","1",99
"29fda406","Austria","0",75
"5d3e14e9","Austria","0",67
"98cb9fd1","Austria","1",96
"23c4b321","Austria","1",74
"90f2e89c","Austria","0",68
"a9cf488a","Austria","1",93
"1d8e5f8e","Austria","1",90
"df4e8a56","Austria","1",109
"aaface11","Austria","1",81
"8442ece6","Austria","0",71
"f08aeaa8","Austria","0",103
"c883bac9","Austria","1",90
"7bdf54a9","Austria","0",71
"d0f841e1","Austria","0",76
"cd9cd12e","Austria","1",NA
"1002c509","Austria","0",105
"5b0e1a97","Austria","1",NA
"bf5cac1a","Austria","1",NA
"2d58d48a","Austria","1",88
"7d819bbd","Austria","1",98
"25df93a8","Austria","1",117
"1f239688","Austria","0",84
"9eadda9f","Austria","0",66
"16015cb1","Austria","0",73
"cbf8f699","Austria","1",105
"c02af833","Austria","0",75
"1f7094f9","Austria","1",107
"8605b1b0","Austria","1",NA
"a7a88b4f","Austria","0",97
"5a0a5a3e","Austria","0",104
"cfc19c20","Austria","0",74
"185963db","Austria","0",76
"298549d8","Austria","1",75
"8b27f7e6","Austria","0",76
"914792e4","Austria","1",124
"f1ac90fb","Austria","0",73
"23d10739","Austria","0",74
"dce1484b","Austria","0",76
"0f11b9f4","Austria","0",97
"5c0c6d7d","Austria","0",87
"b4988363","Austria","1",97
"6e239605","Austria","0",62
"ee3db3fd","Austria","0",70
"3acb112e","Austria","0",80
"6db582c9","Austria","0",69
"41279bcc","Austria","0",96
"fe352028","Austria","0",82
"8a54c7aa","Austria","1",93
"3aae19e8","Austria","0",59
"21c7cb92","Austria","0",96
"4c2072b9","Austria","0",83
"8d3ef806","Austria","0",39
"81a2998d","Austria","1",101
"eef8a4a9","Austria","1",74
"0b258573","Austria","0",74
"5c2f19f3","Austria","1",72
"f8a2082f","Austria","1",97
"01db4e13","Austria","1",101
"7a41f82d","Austria","1",101
"7fb35510","Austria","1",81
"a61893d3","Austria","1",110
"609d4f55","Austria","1",92
"9acdae38","Austria","0",76
"b2916901","Austria","1",103
"63492aee","Austria","0",68
"f12acade","Austria","0",56
"78c3793b","Austria","1",102
"c026f97a","Austria","0",90
"f4b94127","Austria","1",93
"e421056d","Austria","1",98
"d161cb56","Austria","1",80
"f0e575b7","Austria","1",85
"b100c052","Austria","1",86
"df295460","Austria","0",83
"f4584a2a","Austria","0",65
"fc418e30","Austria","1",105
"652933b6","Austria","1",96
"ce79bbaa","Austria","1",72
"41432254","Austria","0",76
"12c563d9","Austria","0",107
"6cea6e0e","Austria","1",89
"4fe58466","Austria","1",83
"0056e42c","Austria","0",62
"4f4c027c","Austria","1",85
"3f6484c4","Austria","0",NA
"545b4101","Austria","0",83
"2cb2b979","Austria","1",78
"bf09d8ac","Austria","1",96
"e6fc03bb","Austria","0",81
"dae12ec1","Austria","1",74
"391f723f","Austria","1",91
"f02f4623","Austria","0",63
"0b710657","Austria","1",87
"040a28d4","Austria","0",75
"df09c6b5","Austria","0",64
"8d4383b5","Austria","1",96
"318856aa","Austria","1",89
"2dac1741","Austria","1",80
"b02f29e6","Austria","0",85
"107f9d7d","Austria","1",93
"87e34d74","Austria","1",81
"d1ebcf9d","Austria","0",97
"0a208ff3","Austria","1",80
"04553090","Austria","0",69
"f8e5cd0b","Austria","1",85
"b7bc0b80","Austria","1",100
"aaa4042a","Austria","1",77
"c42caec6","Austria","0",85
"8cff36ca","Austria","1",85
"5d81a98a","Austria","0",99
"0b90c1ba","Austria","0",94
"59c21457","Austria","0",91
"e14c828d","Austria","1",71
"2189007c","Austria","1",87
"eac6b7d9","Austria","0",91
"301a163e","Austria","0",90
"de5e74af","Austria","0",105
"e55fb32b","Austria","0",68
"75d8561f","Austria","1",84
"7b3da949","Austria","0",88
"6d9c1476","Austria","0",105
"dbb6d2c7","Austria","1",102
"2d72fcb1","Austria","1",120
"c039f9ea","Austria","0",88
"56423343","Austria","1",83
"9060e1b5","Austria","0",71
"fcce26f9","Austria","1",101
"db260752","Austria","1",88
"eec15d4d","Austria","1",97
"ce4dda66","Austria","0",73
"cd3197bb","Austria","0",66
"f5d77114","Austria","1",91
"8484b6a9","Austria","0",85
"6cf0a632","Austria","1",NA
"114403b5","Austria","0",55
"1f0fdbbe","Austria","0",74
"07efe351","Austria","0",87
"0e78810d","Austria","1",98
"2c853e2a","Austria","1",85
"26347e53","Austria","0",71
"6cb50c85","Austria","0",72
"c0394925","Austria","1",93
"4710e9be","Austria","1",78
"8a5a46ec","Austria","0",77
"3cd3b7f2","Austria","0",82
"03ae0b1f","Austria","1",110
"a4f2727f","Austria","1",86
"a0a2be61","Austria","1",88
"bace2fd5","Austria","0",97
"2d5f3714","Austria","0",82
"95847ebf","Austria","1",106
"09652226","Austria","0",70
"b667e617","Austria","1",105
"9157fe86","Austria","0",91
"08df2e34","Austria","0",94
"1072deed","Austria","1",93
"4786917e","Austria","1",130
"00c84178","Austria","0",NA
"6fc550fa","Austria","0",91
"e0fc6fa6","Austria","1",87
"85c49410","Austria","1",99
"d529befc","Austria","0",78
"4049f29a","Austria","0",89
"3aac8351","Austria","1",104
"b4f351fa","Austria","0",75
"25237389","Austria","1",113
"ebaf8c96","Austria","1",75
"13ad6402","Austria","1",NA
"644ae6fa","Austria","0",62
"45605fb7","Austria","0",80
"c6b18b75","Austria","0",69
"38f64d5c","Austria","0",NA
"9327167d","Austria","1",117
"51a7946c","Austria","0",97
"7f601a55","Austria","1",118
"b5e53aff","Austria","0",68
"34c4c44d","Austria","0",90
"4aba2ec3","Austria","1",91
"4419d14c","Austria","1",83
"35a6bc8a","Austria","1",83
"e5954951","Denmark","1",49
"c0cd8808","Denmark","1",71
"c651a862","Denmark","0",76
"55e4c544","Denmark","1",65
"bf28c495","Denmark","0",69
"3d1e4f63","Denmark","1",73
"ed7acf0e","Denmark","1",23
"d453eab1","Denmark","1",64
"7ea46c22","Denmark","0",61
"37b3d198","Denmark","0",68
"3e9c6fe1","Denmark","1",53
"e3760166","Denmark","1",55
"357df66c","Denmark","0",NA
"32a1c359","Denmark","0",58
"6b3259a6","Denmark","0",64
"d53a682d","Denmark","0",78
"d6559719","Denmark","0",47
"13734ec5","Denmark","0",89
"5b528e8d","Denmark","0",63
"7f3d6eea","Denmark","1",39
"14527fd4","Denmark","1",51
"671b9905","Denmark","1",72
"51a20a4b","Denmark","1",58
"c8abe06e","Denmark","0",46
"b72403fe","Denmark","0",66
"54fa7ad0","Denmark","1",64
"2abaeec4","Denmark","0",54
"bb92d262","Denmark","0",51
"9b97bcc7","Denmark","1",66
"a3f48fcf","Denmark","0",34
"bf340e55","Denmark","1",55
"a572dcb5","Denmark","0",52
"258ee655","Denmark","0",60
"71b5d8da","Denmark","1",75
"7e540700","Denmark","1",59
"774ef5a8","Denmark","0",74
"1c6e6a14","Denmark","1",26
"d8694a58","Denmark","0",53
"cd7691e4","Denmark","1",47
"b1c9e9fb","Denmark","0",50
"01102f57","Denmark","1",76
"21fbb09c","Denmark","0",53
"e17d1844","Denmark","0",58
"d6a41cde","Denmark","0",54
"1a79a90f","Denmark","0",40
"f3bdeac5","Denmark","1",48
"c6e4392b","Denmark","1",80
"f6af5ee7","Denmark","1",46
"5c290815","Denmark","0",61
"2393b813","Denmark","1",57
"26998a4a","Denmark","1",38
"9aaf4774","Denmark","0",64
"25dd8801","Denmark","0",66
"cd26cf0b","Denmark","1",62
"52003509","Denmark","1",61
"1156acf0","Denmark","1",50
"216ed572","Denmark","0",55
"cc499e97","Denmark","0",38
"3b3aa117","Denmark","0",NA
"760abe1f","Denmark","0",78
"e4b3dd02","Denmark","1",49
"846d0b89","Denmark","0",55
"6f6aebdf","Denmark","0",52
"a571d006","Denmark","1",71
"8dde895f","Denmark","1",38
"413a49e7","Denmark","1",60
"baff1597","Denmark","0",55
"dbff3698","Denmark","0",71
"63a4e3c5","Denmark","1",56
"5c56c3b0","Denmark","1",31
"4ea2924d","Denmark","1",30
"6100aefe","Denmark","1",69
"54426979","Denmark","0",58
"2a61a12c","Denmark","0",43
"b3808f31","Denmark","0",54
"a2151758","Denmark","1",47
"64877e89","Denmark","1",73
"4013df30","Denmark","0",52
"27eeebb2","Denmark","0",39
"361cd4e9","Denmark","0",61
"caaf1664","Denmark","1",62
"7318d836","Denmark","0",48
"73f72aaf","Denmark","0",70
"7189453e","Denmark","0",65
"3f786970","Denmark","0",77
"63063d02","Denmark","0",71
"bd155e29","Denmark","1",66
"6482c855","Denmark","0",72
"8d9149a3","Denmark","0",63
"d1959693","Denmark","0",44
"36176304","Denmark","1",65
"f872b1b0","Denmark","0",49
"cd4ff4ab","Denmark","1",59
"45fb1a7a","Denmark","0",57
"d133a44e","Denmark","1",53
"4e13ea74","Denmark","0",50
"9e22c6c1","Denmark","1",60
"5ff4e390","Denmark","1",64
"6a967887","Denmark","0",60
"c1965830","Denmark","0",64
"5b5dd31d","Denmark","0",49
"3d46f9c6","Denmark","0",58
"4c05b54c","Denmark","1",76
"005af3f2","Denmark","0",NA
"0291b265","Denmark","1",89
"357733d7","Denmark","1",65
"8e86980d","Denmark","1",55
"086353a7","Denmark","1",52
"2daaf3a6","Denmark","1",64
"1e8f5bcd","Denmark","0",65
"a0ef1dec","Denmark","0",65
"8bad9fef","Denmark","1",66
"5b95889c","Denmark","0",63
"e3d4ab16","Denmark","0",28
"4ae4c030","Denmark","0",36
"232d36e8","Denmark","0",50
"a28743e6","Denmark","0",68
"fa8d731b","Denmark","0",45
"cbd3ec14","Denmark","1",53
"57b201fd","Denmark","1",64
"ae1bee3f","Denmark","1",58
"e2fab083","Denmark","1",60
"c3ede66b","Denmark","0",NA
"4c55f5eb","Denmark","1",70
"0d0936b1","Denmark","0",NA
"0f6ab673","Denmark","0",68
"bee41aeb","Denmark","0",64
"ce0d5bf6","Denmark","0",52
"a3f25121","Denmark","0",60
"1e33aaf5","Denmark","0",59
"fabe8a02","Denmark","1",74
"54c279ae","Denmark","1",52
"9ed2e7b2","Denmark","0",84
"6af3a8d5","Denmark","0",48
"82d73771","Denmark","1",70
"6516775d","Denmark","1",71
"516673ba","Denmark","0",61
"58de592b","Denmark","1",53
"4022c911","Denmark","0",49
"f3373f0f","Denmark","0",63
"bfa6d012","Denmark","0",76
"2efc416f","Denmark","1",49
"9847925e","Denmark","1",49
"f1021009","Denmark","1",48
"56f770af","Denmark","0",47
"849159ca","Denmark","0",52
"1a204b5d","Denmark","1",47
"207d9b30","Denmark","1",54
"76a085c4","Denmark","1",62
"82209179","Denmark","1",64
"93b20584","Denmark","0",NA
"37d94ac8","Denmark","0",49
"19007519","Denmark","0",47
"2da472ca","Denmark","0",83
"7513e910","Denmark","1",53
"d163e0a2","Denmark","0",49
"3af36f62","Denmark","1",52
